Tiempo en seg,Referencia,Salida,Estado 1 (VC1),Control (Vi)
121640.3159702,0.59,0.59,0.81,1.82
121640.3798234,0.59,0.59,0.82,1.82
121640.4437664,0.59,0.59,0.81,1.82
121640.5074672,0.59,0.59,0.81,1.82
121640.5716305,0.59,0.59,0.81,1.82
121640.6232381,0.6,0.59,0.81,1.82
121640.6825936,0.59,0.59,0.81,1.82
121640.7381984,0.59,0.59,0.81,1.82
121640.7945662,0.59,0.59,0.81,1.82
121640.8580053,0.59,0.59,0.81,1.82
121640.9223229,0.59,0.59,0.81,1.82
121640.9850656,0.59,0.59,0.81,1.82
121641.0499616,0.59,0.59,0.81,1.83
121641.1118681,0.59,0.59,0.82,1.82
121641.1755813,0.59,0.59,0.82,1.82
121641.2403445,0.59,0.59,0.82,1.82
121641.3186434,0.59,0.59,0.81,1.82
121641.3819652,0.59,0.59,0.81,1.82
121641.4455741,0.59,0.59,0.81,1.82
121641.5087907,0.59,0.59,0.81,1.82
121641.5736862,0.59,0.59,0.8,1.85
121641.6365921,0.59,0.59,0.81,1.83
121641.6949578,0.59,0.59,0.82,1.82
121641.7525738,0.59,0.59,0.82,1.83
121641.8168682,0.59,0.59,0.8,1.85
121641.8793865,0.59,0.59,0.82,1.82
121641.9429913,0.59,0.59,0.82,1.82
121642.0068505,0.59,0.59,0.82,1.83
121642.0661884,0.59,0.59,0.82,1.82
121642.1183216,0.59,0.6,0.83,1.79
121642.2256125,0.59,0.59,0.81,1.83
121642.2974362,0.59,0.59,0.81,1.82
121642.3491199,0.59,0.59,0.81,1.82
121642.3993708,0.59,0.59,0.8,1.85
121642.8109014,0.59,0.6,0.83,1.79
121642.8612834,0.59,0.59,0.81,1.82
121642.9115322,0.59,0.59,0.81,1.82
121642.9619864,0.59,0.59,0.81,1.83
121643.0226693,0.59,0.59,0.79,1.86
121643.0786491,0.59,0.59,0.81,1.83
121643.132007,0.59,0.59,0.82,1.82
121643.1833177,0.59,0.6,0.83,1.79
121643.2335685,0.59,0.6,0.83,1.78
121643.2860634,0.59,0.6,0.83,1.79
121643.336238,0.59,0.6,0.82,1.79
121643.3938192,0.59,0.59,0.8,1.82
121643.4576974,0.59,0.59,0.8,1.83
121643.5217036,0.59,0.59,0.79,1.86
121643.585316,0.59,0.59,0.79,1.86
121643.6437827,0.59,0.59,0.8,1.86
121643.6965091,0.59,0.59,0.82,1.83
121643.7607277,0.59,0.59,0.82,1.82
121643.8236936,0.59,0.59,0.8,1.84
121643.8879341,0.59,0.59,0.81,1.83
121643.9503483,0.59,0.59,0.81,1.82
121644.0136569,0.59,0.59,0.82,1.82
121644.0642274,0.59,0.59,0.81,1.82
121644.1251055,0.59,0.59,0.81,1.82
121644.1756381,0.59,0.59,0.81,1.82
121644.2368907,0.59,0.59,0.81,1.82
121644.2879895,0.59,0.59,0.81,1.82
121644.4056527,0.59,0.59,0.81,1.82
