Tiempo en seg,Referencia,Salida,Estado 1 (VC1),Control (Vi)
120342.5441989,0.59,0.66,1.12,1.77
120342.6071678,0.59,0.66,1.12,1.75
120342.669889,0.59,0.66,1.12,1.77
120342.7329893,0.59,0.66,1.12,1.77
120342.7866638,0.59,0.67,1.12,1.75
120342.8484742,0.59,0.66,1.13,1.77
120342.9108265,0.59,0.66,1.12,1.75
120342.9710948,0.59,0.66,1.13,1.76
120343.028015,0.59,0.66,1.13,1.77
120343.091655,0.59,0.65,1.12,1.75
120343.1536499,0.59,0.65,1.12,1.78
120343.2158531,0.59,0.65,1.12,1.75
120343.2759164,0.59,0.65,1.13,1.77
120343.3389582,0.59,0.65,1.12,1.77
120343.4009099,0.59,0.66,1.13,1.75
120343.4635771,0.59,0.65,1.13,1.77
120343.5270814,0.59,0.65,1.13,1.75
120343.5894969,0.59,0.65,1.13,1.77
120343.6529609,0.59,0.65,1.12,1.77
120343.7144956,0.59,0.65,1.13,1.77
120343.7794418,0.59,0.65,1.13,1.77
120343.8297669,0.59,0.61,1.13,1.79
120343.8918309,0.59,0.65,1.13,1.77
120343.9537357,0.59,0.64,1.13,1.77
120344.0169566,0.59,0.63,1.13,1.78
120344.0789373,0.59,0.63,1.13,1.76
120344.1367709,0.59,0.64,1.13,1.76
120344.1894678,0.59,0.64,1.13,1.76
120344.2499618,0.59,0.64,1.13,1.77
120344.3121657,0.59,0.63,1.13,1.76
120344.3741445,0.59,0.62,1.13,1.78
120344.4369725,0.59,0.62,1.13,1.78
120344.4885235,0.59,0.62,1.13,1.78
120344.5512133,0.59,0.62,1.13,1.76
120344.6138276,0.59,0.63,1.14,1.78
120344.676523,0.59,0.63,1.14,1.78
120344.7397361,0.59,0.63,1.14,1.78
120344.7987981,0.59,0.62,1.13,1.76
120344.8546338,0.59,0.62,1.13,1.78
120344.917395,0.59,0.63,1.14,1.78
120344.9742431,0.59,0.63,1.13,1.78
120345.0366521,0.59,0.63,1.13,1.78
120345.0979429,0.59,0.62,1.13,1.78
120345.1601998,0.59,0.62,1.14,1.78
120345.2221018,0.59,0.62,1.14,1.78
120345.2855765,0.59,0.62,1.14,1.76
120345.3369646,0.59,0.63,1.14,1.78
120345.3995879,0.59,0.63,1.14,1.76
120345.4555702,0.59,0.63,1.14,1.78
120345.5176478,0.59,0.6,1.14,1.79
120345.5811489,0.59,0.61,1.15,1.78
120345.6436425,0.59,0.61,1.14,1.78
120345.7072323,0.59,0.6,1.14,1.77
120345.7685625,0.59,0.61,1.14,1.79
120345.8277459,0.59,0.61,1.14,1.76
120345.8851597,0.59,0.61,1.14,1.77
120345.947375,0.59,0.6,1.14,1.77
120346.0097479,0.59,0.6,1.17,1.78
120346.0713718,0.59,0.59,1.14,1.79
120346.1340579,0.59,0.6,1.14,1.79
120346.1967234,0.6,0.6,1.14,1.81
120346.2578303,0.59,0.6,1.15,1.79
120346.3107455,0.59,0.6,1.14,1.79
120346.372639,0.59,0.6,1.15,1.78
120346.4352498,0.59,0.61,1.14,1.78
120346.4881864,0.59,0.61,1.15,1.78
120346.5512275,0.59,0.63,1.15,1.77
120346.6127175,0.59,0.62,1.15,1.76
120346.672356,0.59,0.62,1.14,1.78
120346.7226677,0.59,0.62,1.15,1.78
120346.783705,0.59,0.63,1.14,1.78
120346.847238,0.59,0.63,1.14,1.75
120346.9104131,0.59,0.62,1.14,1.78
120346.9733564,0.59,0.64,1.14,1.77
120347.0363062,0.59,0.63,1.14,1.77
120347.0983584,0.59,0.65,1.14,1.77
120347.1623403,0.59,0.64,1.14,1.75
120347.2219781,0.59,0.65,1.15,1.74
120347.2821175,0.59,0.65,1.14,1.77
120347.3406479,0.59,0.65,1.14,1.75
120347.3967437,0.59,0.65,1.14,1.76
120347.4471513,0.59,0.67,1.14,1.76
120347.5077883,0.59,0.66,1.14,1.74
120347.5599496,0.59,0.66,1.14,1.76
120347.6114089,0.59,0.67,1.14,1.76
120347.6735257,0.59,0.68,1.15,1.75
120347.7274328,0.59,0.67,1.14,1.76
120347.7798556,0.59,0.69,1.15,1.75
120347.842956,0.6,0.69,1.15,1.76
120347.8965789,0.59,0.68,1.13,1.76
120347.9500271,0.59,0.67,1.14,1.74
120348.0123934,0.59,0.68,1.13,1.76
120348.0740771,0.59,0.67,1.13,1.76
120348.1372229,0.59,0.67,1.14,1.76
120348.1988789,0.59,0.66,1.13,1.76
120348.2609433,0.59,0.68,1.15,1.73
120348.3267964,0.59,0.68,1.13,1.76
120348.3888259,0.59,0.66,1.13,1.76
120348.4518166,0.59,0.68,1.14,1.74
120348.5147186,0.59,0.68,1.13,1.74
120348.565406,0.59,0.68,1.13,1.76
120348.6279832,0.59,0.68,1.13,1.76
120348.6899729,0.59,0.68,1.13,1.74
120348.7531976,0.59,0.67,1.13,1.76
120348.8154303,0.59,0.68,1.13,1.76
120348.8785693,0.59,0.67,1.13,1.76
120348.9406282,0.59,0.67,1.13,1.74
120349.0043548,0.59,0.67,1.13,1.74
120349.0663554,0.59,0.68,1.13,1.76
120349.1297571,0.59,0.68,1.13,1.74
120349.1922837,0.6,0.68,1.13,1.78
120349.2552874,0.59,0.68,1.13,1.76
120349.3145807,0.59,0.68,1.13,1.74
120349.3648323,0.59,0.68,1.13,1.74
120349.4295363,0.59,0.67,1.13,1.76
120349.4877874,0.59,0.68,1.13,1.76
120349.5499602,0.59,0.68,1.13,1.76
120349.6081736,0.59,0.68,1.13,1.76
120349.6699055,0.59,0.67,1.13,1.76
120349.731641,0.59,0.68,1.13,1.76
120349.7933746,0.6,0.68,1.14,1.78
120349.8571546,0.59,0.67,1.13,1.74
120349.9190319,0.59,0.67,1.13,1.76
120349.9825466,0.59,0.67,1.13,1.74
120350.0455487,0.58,0.66,1.13,1.7
120350.1079577,0.59,0.67,1.13,1.76
120350.1617669,0.59,0.66,1.13,1.77
120350.2227272,0.59,0.68,1.13,1.76
120350.2850342,0.59,0.66,1.13,1.76
120350.3482348,0.59,0.67,1.13,1.76
120350.4111467,0.6,0.67,1.14,1.8
120350.4613122,0.59,0.66,1.13,1.77
120350.5232506,0.59,0.67,1.13,1.76
120350.5861647,0.59,0.67,1.13,1.76
120350.6402783,0.59,0.68,1.14,1.76
120350.7040943,0.59,0.65,1.13,1.77
120350.7587568,0.59,0.65,1.13,1.77
120350.8217636,0.59,0.66,1.14,1.76
120350.875771,0.59,0.66,1.14,1.76
120350.9333667,0.59,0.67,1.14,1.76
120350.9955986,0.59,0.66,1.14,1.76
120351.0473316,0.59,0.66,1.13,1.74
120351.1097679,0.59,0.65,1.13,1.77
120351.1711902,0.59,0.65,1.14,1.77
120351.2300426,0.59,0.65,1.14,1.77
120351.2941237,0.59,0.65,1.14,1.77
120351.3558438,0.59,0.66,1.14,1.76
120351.4173473,0.59,0.65,1.14,1.77
120351.4787645,0.59,0.64,1.14,1.77
120351.5418081,0.59,0.65,1.14,1.77
120351.6053345,0.59,0.65,1.14,1.77
120351.667897,0.59,0.65,1.14,1.75
120351.7297949,0.59,0.65,1.14,1.77
120351.7928824,0.59,0.65,1.14,1.77
120351.846256,0.59,0.66,1.14,1.74
120351.9076287,0.59,0.65,1.14,1.77
120351.9700259,0.59,0.65,1.14,1.76
120352.0201994,0.59,0.65,1.14,1.77
120352.0769866,0.59,0.66,1.14,1.76
120352.1397628,0.59,0.65,1.14,1.77
120352.2018524,0.59,0.65,1.15,1.76
120352.2658665,0.59,0.65,1.14,1.77
120352.3311396,0.59,0.66,1.15,1.74
120352.3933381,0.59,0.65,1.14,1.75
120352.4561838,0.59,0.66,1.14,1.76
120352.5198718,0.59,0.65,1.13,1.75
120352.5811425,0.59,0.66,1.15,1.74
120352.6429359,0.59,0.65,1.14,1.77
120352.7052834,0.59,0.65,1.14,1.77
120352.7685423,0.59,0.66,1.14,1.74
120352.8341369,0.59,0.66,1.14,1.76
120352.8969583,0.59,0.65,1.14,1.77
120352.9599723,0.59,0.66,1.14,1.76
120353.0223349,0.59,0.66,1.14,1.76
120353.0803462,0.59,0.65,1.14,1.77
120353.1429583,0.59,0.65,1.14,1.77
120353.2057785,0.59,0.65,1.14,1.77
120353.268666,0.59,0.65,1.14,1.77
120353.3340049,0.59,0.65,1.14,1.75
120353.3961339,0.59,0.65,1.14,1.76
120353.4601304,0.59,0.65,1.14,1.77
120353.5226105,0.59,0.65,1.14,1.77
120353.5851184,0.59,0.65,1.14,1.77
120353.6438093,0.59,0.65,1.14,1.75
120353.6940213,0.59,0.64,1.14,1.77
120353.7557821,0.59,0.65,1.14,1.77
120353.8182378,0.59,0.65,1.14,1.77
120353.8756802,0.59,0.65,1.14,1.77
120353.9342835,0.59,0.65,1.15,1.75
120353.995969,0.59,0.64,1.14,1.77
120354.0598783,0.59,0.65,1.14,1.75
120354.1144469,0.59,0.64,1.14,1.75
120354.1667266,0.59,0.64,1.14,1.75
120354.2205957,0.59,0.64,1.14,1.77
120354.2844539,0.59,0.64,1.14,1.75
120354.3498511,0.59,0.64,1.14,1.75
120354.4117014,0.59,0.65,1.15,1.74
120354.4727509,0.59,0.64,1.14,1.77
120354.5357045,0.59,0.65,1.14,1.77
120354.5976184,0.59,0.64,1.15,1.77
120354.6485706,0.59,0.64,1.15,1.77
120354.6990161,0.59,0.63,1.14,1.77
120354.7505191,0.59,0.63,1.14,1.78
120354.8010171,0.59,0.63,1.14,1.76
120354.851234,0.59,0.64,1.14,1.75
120354.9017406,0.59,0.64,1.15,1.75
120354.9519415,0.59,0.65,1.16,1.76
120355.0159279,0.59,0.63,1.14,1.77
120355.0794477,0.59,0.62,1.14,1.76
120355.1297536,0.59,0.63,1.14,1.77
120355.1801367,0.59,0.64,1.16,1.76
120355.2339012,0.59,0.63,1.14,1.76
120355.2841872,0.59,0.62,1.14,1.76
120355.3429591,0.59,0.64,1.15,1.77
120355.405334,0.59,0.62,1.14,1.78
120355.4555227,0.59,0.62,1.14,1.78
120355.5057894,0.59,0.63,1.14,1.78
120355.557165,0.59,0.62,1.14,1.76
120355.6115788,0.59,0.61,1.14,1.78
120355.7506768,0.59,0.62,1.14,1.76
120355.8189001,0.59,0.62,1.14,1.76
120355.8761911,0.59,0.61,1.15,1.76
120355.9322187,0.59,0.61,1.14,1.76
120355.9834522,0.59,0.61,1.14,1.77
120356.0378394,0.59,0.61,1.14,1.78
120356.0947511,0.59,0.61,1.14,1.78
120356.1490356,0.59,0.61,1.14,1.76
120356.201753,0.59,0.61,1.14,1.78
120356.2565087,0.59,0.61,1.14,1.78
120356.3143142,0.59,0.6,1.14,1.79
120356.3683414,0.59,0.6,1.15,1.78
120356.4252552,0.59,0.6,1.15,1.76
120356.478269,0.59,0.6,1.15,1.79
120356.5304035,0.59,0.6,1.15,1.79
120356.582071,0.59,0.59,1.15,1.79
120356.6342244,0.59,0.58,1.15,1.77
120356.6853677,0.59,0.59,1.15,1.79
120356.7395248,0.59,0.58,1.15,1.79
120356.792277,0.59,0.59,1.15,1.79
120356.8466393,0.59,0.58,1.15,1.79
120356.8990158,0.59,0.59,1.15,1.79
120356.9523392,0.59,0.58,1.15,1.79
120357.0048896,0.59,0.58,1.15,1.79
120357.055164,0.59,0.58,1.15,1.79
120357.1131405,0.59,0.59,1.15,1.79
120357.1646816,0.59,0.57,1.15,1.79
120357.2153075,0.59,0.58,1.15,1.79
120357.2693205,0.59,0.59,1.16,1.79
120357.3207374,0.59,0.58,1.15,1.79
120357.3716868,0.59,0.59,1.16,1.77
120357.4263289,0.59,0.58,1.15,1.79
120357.4808685,0.59,0.58,1.15,1.77
120357.5329269,0.59,0.58,1.15,1.79
120357.5900638,0.59,0.58,1.16,1.79
120357.6424204,0.59,0.58,1.16,1.79
120357.6951974,0.59,0.58,1.16,1.79
120357.7455963,0.59,0.59,1.16,1.79
120357.7965561,0.59,0.58,1.16,1.77
120357.8607873,0.59,0.57,1.15,1.8
120357.9149106,0.59,0.58,1.16,1.79
120357.9656281,0.59,0.58,1.16,1.79
120358.0183753,0.59,0.58,1.16,1.77
120358.0725871,0.59,0.57,1.16,1.79
120358.126652,0.59,0.58,1.15,1.79
120358.1821056,0.59,0.58,1.16,1.79
120358.2343569,0.59,0.57,1.15,1.79
120358.2875817,0.59,0.57,1.15,1.8
120358.3439729,0.59,0.59,1.16,1.78
120358.4024993,0.59,0.58,1.16,1.79
120358.4629961,0.59,0.57,1.16,1.79
120358.5162916,0.59,0.58,1.16,1.79
120358.5673411,0.59,0.58,1.16,1.79
120358.6206868,0.59,0.58,1.16,1.79
120358.6708396,0.59,0.58,1.16,1.79
120358.7314899,0.59,0.58,1.16,1.77
120358.7830655,0.59,0.58,1.16,1.77
120358.8359295,0.59,0.58,1.16,1.77
120358.8867864,0.59,0.57,1.16,1.77
120358.9494538,0.59,0.57,1.15,1.79
120359.0021618,0.59,0.58,1.16,1.79
120359.0539388,0.59,0.58,1.16,1.79
120359.1101712,0.59,0.57,1.16,1.79
120359.1616416,0.59,0.58,1.16,1.79
120359.2138083,0.59,0.58,1.16,1.79
120359.2639566,0.59,0.58,1.16,1.79
120359.3174135,0.59,0.58,1.16,1.77
120359.3713547,0.59,0.57,1.16,1.79
120359.4215062,0.59,0.58,1.16,1.79
120359.4742664,0.59,0.58,1.16,1.79
120359.5245675,0.59,0.58,1.16,1.79
120359.5763234,0.59,0.58,1.16,1.77
120359.6285208,0.59,0.57,1.16,1.77
120359.679308,0.59,0.58,1.16,1.79
120359.7329216,0.59,0.57,1.16,1.79
120359.7836602,0.59,0.58,1.15,1.77
120359.837279,0.59,0.58,1.16,1.77
120359.8901319,0.59,0.57,1.16,1.79
120359.9409899,0.59,0.58,1.16,1.79
120359.9919356,0.59,0.58,1.17,1.77
120360.0420836,0.59,0.57,1.16,1.79
120360.0954529,0.59,0.58,1.16,1.79
120360.1554085,0.59,0.58,1.16,1.79
120360.2197252,0.59,0.57,1.16,1.79
120360.2825537,0.59,0.58,1.16,1.79
120360.3482176,0.59,0.57,1.16,1.77
120360.4022636,0.59,0.58,1.16,1.79
120360.4524035,0.59,0.57,1.16,1.79
120360.5106896,0.59,0.57,1.16,1.77
120360.5609769,0.59,0.57,1.16,1.79
120360.6174683,0.59,0.58,1.16,1.79
120360.668144,0.59,0.58,1.16,1.77
120360.7200972,0.59,0.58,1.16,1.77
120360.7716812,0.59,0.58,1.16,1.79
120360.8306313,0.59,0.58,1.16,1.79
120360.8856608,0.59,0.58,1.16,1.77
120360.9365939,0.59,0.58,1.16,1.79
120360.9867378,0.59,0.58,1.16,1.77
120361.0494875,0.59,0.58,1.16,1.79
120361.1017557,0.59,0.58,1.16,1.79
120361.1601337,0.59,0.58,1.16,1.77
120361.2219905,0.59,0.58,1.16,1.79
120361.2842847,0.59,0.58,1.16,1.77
120361.3368144,0.59,0.57,1.16,1.77
120361.3915384,0.59,0.58,1.16,1.79
120361.4444243,0.59,0.57,1.16,1.79
120361.4976515,0.59,0.58,1.16,1.79
120361.5507316,0.59,0.58,1.16,1.79
120361.6036365,0.59,0.58,1.16,1.79
120361.6651838,0.59,0.57,1.16,1.79
120361.7171934,0.59,0.58,1.16,1.77
120361.7741673,0.59,0.57,1.16,1.77
120361.8380137,0.59,0.57,1.15,1.77
120361.894364,0.59,0.57,1.16,1.79
120361.9481401,0.59,0.57,1.16,1.77
120362.0003487,0.59,0.58,1.16,1.79
120362.0529433,0.59,0.58,1.16,1.79
120362.104126,0.59,0.57,1.16,1.79
120362.1613526,0.59,0.58,1.16,1.79
120362.2117432,0.59,0.58,1.16,1.79
120362.2700803,0.59,0.58,1.16,1.79
120362.3217156,0.59,0.58,1.16,1.77
120362.3752087,0.59,0.58,1.17,1.79
120362.4277797,0.59,0.57,1.16,1.77
120362.4911121,0.59,0.58,1.16,1.79
120362.5467679,0.59,0.58,1.16,1.79
120362.6095292,0.59,0.57,1.16,1.79
120362.6600569,0.59,0.58,1.16,1.79
120362.7206405,0.59,0.57,1.16,1.77
120362.7726298,0.59,0.58,1.16,1.79
120362.8320495,0.59,0.58,1.16,1.77
120362.8898235,0.59,0.57,1.16,1.79
120362.9408368,0.59,0.57,1.16,1.77
120363.0029132,0.59,0.57,1.16,1.79
120363.0577761,0.59,0.58,1.17,1.79
120363.1094748,0.59,0.58,1.16,1.77
120363.1641111,0.59,0.58,1.16,1.77
120363.2142489,0.59,0.58,1.16,1.79
120363.2800331,0.59,0.57,1.16,1.79
120363.3359802,0.59,0.57,1.16,1.79
120363.389571,0.59,0.57,1.16,1.77
120363.4426059,0.59,0.58,1.16,1.79
120363.4941974,0.59,0.58,1.16,1.79
120363.5478016,0.59,0.58,1.16,1.79
120363.6035399,0.59,0.58,1.16,1.77
120363.6555382,0.59,0.57,1.15,1.79
120363.7158533,0.59,0.58,1.16,1.77
120363.7690403,0.59,0.58,1.16,1.79
120363.8227647,0.59,0.57,1.16,1.77
120363.8769732,0.59,0.58,1.16,1.79
120363.9274733,0.59,0.58,1.16,1.79
120363.9910361,0.59,0.57,1.16,1.79
120364.0461066,0.59,0.58,1.16,1.79
120364.0992951,0.59,0.58,1.16,1.77
120364.1581011,0.59,0.57,1.16,1.77
120364.209638,0.59,0.58,1.16,1.79
120364.2729638,0.59,0.57,1.16,1.79
120364.3320969,0.59,0.58,1.16,1.79
120364.3843684,0.59,0.58,1.16,1.79
120364.4358522,0.59,0.58,1.16,1.77
120364.494964,0.59,0.58,1.16,1.79
120364.5525506,0.59,0.58,1.16,1.79
120364.6030286,0.59,0.58,1.16,1.79
120364.6592794,0.59,0.57,1.16,1.77
120364.7102668,0.59,0.57,1.16,1.79
120364.7626595,0.59,0.58,1.16,1.79
120364.8154202,0.59,0.57,1.17,1.77
120364.8682321,0.59,0.58,1.16,1.79
120364.9198474,0.6,0.58,1.16,1.81
120364.9724413,0.59,0.58,1.16,1.79
120365.0256895,0.59,0.58,1.16,1.79
120365.0772032,0.59,0.57,1.16,1.79
120365.1346596,0.59,0.58,1.16,1.79
120365.1866981,0.59,0.57,1.16,1.79
120365.249569,0.59,0.57,1.16,1.79
120365.3041115,0.59,0.58,1.16,1.79
120365.3568799,0.59,0.58,1.16,1.79
120365.408897,0.59,0.58,1.16,1.77
120365.4612229,0.59,0.58,1.16,1.79
120365.5295637,0.59,0.58,1.16,1.79
120365.5918986,0.59,0.57,1.16,1.79
120365.6483056,0.59,0.57,1.16,1.77
120365.6988381,0.59,0.59,1.16,1.79
120365.7516611,0.59,0.58,1.16,1.77
120365.807217,0.59,0.57,1.16,1.79
120365.8611551,0.59,0.58,1.16,1.79
120365.916437,0.59,0.57,1.16,1.79
120365.9685391,0.59,0.58,1.16,1.77
120366.0230463,0.59,0.59,1.16,1.79
120366.0762606,0.59,0.58,1.16,1.79
120366.1277797,0.59,0.57,1.16,1.77
120366.1779777,0.59,0.58,1.16,1.77
120366.231031,0.59,0.59,1.16,1.78
120366.2850223,0.59,0.58,1.16,1.79
120366.3359596,0.59,0.59,1.16,1.78
120366.386127,0.59,0.59,1.16,1.79
120366.4379633,0.59,0.58,1.16,1.77
120366.4885508,0.59,0.59,1.16,1.78
120366.5482219,0.59,0.58,1.16,1.79
120366.5998484,0.59,0.59,1.16,1.78
120366.6501708,0.59,0.59,1.16,1.78
120366.7091076,0.59,0.59,1.16,1.77
120366.7635542,0.59,0.59,1.16,1.77
120366.8186661,0.59,0.6,1.17,1.78
120366.8752426,0.59,0.59,1.16,1.79
120366.9286519,0.59,0.59,1.16,1.78
120366.9799304,0.59,0.59,1.16,1.78
120367.0325604,0.59,0.58,1.16,1.79
120367.0901567,0.59,0.58,1.16,1.77
120367.1473871,0.59,0.59,1.16,1.79
120367.1999896,0.59,0.59,1.16,1.79
120367.2616928,0.59,0.59,1.16,1.76
120367.3194332,0.59,0.6,1.16,1.78
120367.3736821,0.59,0.59,1.16,1.76
120367.4312507,0.59,0.58,1.15,1.77
120367.4848738,0.59,0.58,1.16,1.77
120367.5369711,0.59,0.58,1.16,1.79
120367.5898005,0.59,0.59,1.16,1.79
120367.6409283,0.59,0.59,1.16,1.79
120367.6911735,0.59,0.58,1.16,1.79
120367.7482755,0.59,0.58,1.16,1.79
120367.7984184,0.59,0.59,1.16,1.78
120367.8563684,0.59,0.59,1.16,1.78
120367.9189044,0.59,0.59,1.16,1.79
120367.9809477,0.59,0.59,1.16,1.76
120368.0395671,0.59,0.59,1.16,1.77
120368.0931082,0.59,0.59,1.16,1.78
120368.1432678,0.59,0.59,1.16,1.78
120368.1985694,0.59,0.6,1.16,1.78
120368.2493291,0.59,0.6,1.16,1.78
120368.3088668,0.59,0.6,1.16,1.76
120368.3712828,0.59,0.59,1.16,1.78
120368.4276742,0.59,0.59,1.16,1.78
120368.4787602,0.59,0.59,1.16,1.76
120368.5290048,0.59,0.6,1.16,1.78
120368.5813588,0.59,0.6,1.16,1.78
120368.632728,0.59,0.59,1.16,1.78
120368.6841609,0.59,0.59,1.15,1.77
120368.7364067,0.59,0.59,1.16,1.79
120368.7931072,0.59,0.59,1.16,1.76
120368.8461507,0.59,0.59,1.16,1.78
120368.9015942,0.59,0.59,1.16,1.78
120368.9631782,0.59,0.59,1.16,1.79
120369.0248022,0.59,0.59,1.16,1.78
120369.0884165,0.59,0.59,1.16,1.77
120369.1509036,0.59,0.59,1.16,1.79
120369.2045309,0.59,0.59,1.16,1.77
120369.2549312,0.59,0.59,1.16,1.79
120369.3085293,0.59,0.59,1.16,1.78
120369.3594307,0.59,0.59,1.16,1.78
120369.411523,0.59,0.59,1.16,1.78
120369.4727889,0.59,0.6,1.16,1.78
120369.5338507,0.59,0.59,1.16,1.78
120369.5964478,0.59,0.6,1.16,1.78
120369.6579943,0.59,0.6,1.15,1.78
120369.7097403,0.59,0.59,1.15,1.79
120369.7733676,0.59,0.59,1.16,1.76
120369.8262903,0.59,0.6,1.16,1.78
120369.8820802,0.59,0.59,1.16,1.76
120369.9354544,0.59,0.59,1.15,1.79
120369.9856027,0.59,0.59,1.16,1.78
120370.0476008,0.59,0.6,1.15,1.78
120370.1003987,0.59,0.59,1.16,1.76
120370.1524219,0.59,0.59,1.16,1.79
120370.2098285,0.59,0.6,1.16,1.78
120370.2720046,0.59,0.59,1.16,1.78
120370.3256614,0.59,0.6,1.16,1.78
120370.3883465,0.59,0.59,1.16,1.78
120370.4450375,0.59,0.59,1.16,1.79
120370.495268,0.59,0.6,1.16,1.78
120370.5542908,0.59,0.6,1.16,1.78
120370.6071214,0.59,0.6,1.16,1.78
120370.6588532,0.59,0.6,1.16,1.78
120370.7136054,0.59,0.6,1.16,1.78
120370.7797266,0.59,0.6,1.16,1.78
120370.8299337,0.59,0.6,1.16,1.78
120370.8899852,0.59,0.59,1.16,1.78
120370.9528304,0.59,0.6,1.16,1.76
120371.0092185,0.59,0.59,1.15,1.79
120371.0617249,0.59,0.59,1.15,1.79
120371.1138933,0.59,0.59,1.16,1.78
120371.1755633,0.59,0.59,1.16,1.78
120371.2265038,0.59,0.6,1.16,1.78
120371.2770112,0.59,0.59,1.16,1.78
120371.3364432,0.59,0.59,1.16,1.76
120371.3984963,0.59,0.6,1.16,1.78
120371.4520429,0.59,0.59,1.16,1.78
120371.5063467,0.59,0.6,1.16,1.78
120371.5577601,0.59,0.6,1.16,1.78
120371.6127524,0.59,0.59,1.16,1.78
120371.6673232,0.59,0.6,1.16,1.76
120371.7188886,0.59,0.6,1.16,1.76
120371.7698604,0.59,0.6,1.15,1.78
120371.8246922,0.59,0.6,1.15,1.78
120371.8787502,0.59,0.6,1.16,1.78
120371.928892,0.59,0.6,1.16,1.78
120371.9799358,0.59,0.59,1.16,1.78
120372.0432105,0.59,0.6,1.16,1.76
120372.0974085,0.59,0.61,1.15,1.78
120372.1509493,0.59,0.61,1.16,1.78
120372.2023011,0.59,0.61,1.15,1.76
120372.2648164,0.59,0.61,1.15,1.78
120372.3156866,0.59,0.6,1.15,1.78
120372.3785321,0.59,0.61,1.15,1.78
120372.4289928,0.59,0.6,1.16,1.78
120372.4791512,0.59,0.6,1.16,1.78
120372.5339582,0.59,0.6,1.16,1.76
120372.5885382,0.59,0.61,1.15,1.78
120372.6411089,0.59,0.61,1.15,1.78
120372.6930658,0.59,0.6,1.15,1.78
120372.7447191,0.59,0.6,1.15,1.76
120372.7948582,0.59,0.6,1.15,1.78
120372.8586983,0.59,0.59,1.15,1.77
120372.9132581,0.59,0.59,1.15,1.79
120372.964811,0.59,0.6,1.15,1.78
120373.0289831,0.59,0.6,1.16,1.78
120373.0827244,0.59,0.6,1.15,1.76
120373.1365198,0.59,0.6,1.15,1.78
120373.1880723,0.59,0.6,1.15,1.76
120373.2497006,0.59,0.6,1.15,1.76
120373.3022199,0.59,0.61,1.16,1.78
120373.3533229,0.59,0.6,1.15,1.78
120373.4068614,0.59,0.59,1.15,1.79
120373.4582943,0.59,0.59,1.15,1.79
120373.5119019,0.59,0.6,1.16,1.78
120373.5657519,0.59,0.6,1.16,1.78
120373.6235131,0.59,0.6,1.16,1.78
120373.6753292,0.59,0.6,1.15,1.78
120373.7381367,0.59,0.6,1.15,1.76
120373.7971309,0.59,0.59,1.15,1.79
120373.8472734,0.59,0.6,1.16,1.78
120373.9112621,0.59,0.6,1.16,1.78
120373.9752916,0.59,0.59,1.15,1.79
120374.0296653,0.59,0.59,1.16,1.79
120374.0802603,0.59,0.6,1.16,1.78
120374.1397691,0.59,0.59,1.16,1.78
120374.1957156,0.59,0.6,1.16,1.78
120374.2489556,0.59,0.6,1.16,1.78
120374.2990949,0.59,0.59,1.16,1.76
120374.3619886,0.59,0.6,1.16,1.78
120374.4146187,0.59,0.6,1.15,1.78
